track_id,track_artist,track_popularity,track_album_id,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_album_release_date_converted,track_album_release_date_year,playlist_count_per_song,duration_minutes,playlist_genre_count_per_song
4cei62epogylx5n3ewgojg,mc fioti,41,4m6vsdbwvqdgy4mzqq1g83,2018-04-27,0.723,0.88,10,-6.399,0,0.0405,0.00247,0.0478,0.069,0.531,127.988,2018-04-27,2018.0,1,4.16,1
4ce3d3e4rbqaur4dziyiod,mustard,0,3s8v7uihmh6cjiiztadneh,2016-09-30,0.828,0.607,1,-6.241,1,0.0432,0.0769,0.000683,0.108,0.409,101.012,2016-09-30,2016.0,1,4.59,1
4ce37crwvm1viggynkcs22,hailee steinfeld,77,18pr217swwbjodsrwfbw0i,2016-07-22,0.729,0.615,4,-4.238,1,0.0647,0.378,0.0,0.105,0.508,99.989,2016-07-22,2016.0,1,3.03,1
4cductp03yekunibmxhobl,brenky,50,2c1fjvneb8hpuqkrcrjaq0,2018-10-05,0.477,0.13,10,-14.846,0,0.131,0.776,0.94,0.142,0.45,148.643,2018-10-05,2018.0,1,1.83,1
4cdrrfarxl5gp4jee6p6yn,pengwin,33,1xh0gjz2vyvvedzt7lkef3,2019-12-20,0.666,0.787,9,-5.47,0,0.0321,0.0167,0.0,0.0557,0.446,123.956,2019-12-20,2019.0,1,3.1,1
4cdh04hczhmbltduldhffe,ministry  coconspirators,30,0iwt0s8a83oxpuuhmptdpp,2008-04-01,0.252,0.916,7,-6.357,1,0.0691,8.68e-06,0.751,0.105,0.385,119.927,2008-04-01,2008.0,1,3.48,1
4cdgqp78ryrzi04bmw8o44,maroon 5,45,7i1ej2ix9aiilkqhnwab2l,2012-01-01,0.741,0.783,4,-4.791,1,0.0415,0.015,0.0,0.302,0.534,110.002,2012-01-01,2012.0,1,3.86,1
4cdd0akl3v1b4hdavpsvab,sam feldt,5,4uzwvic3uzzeumqw9jwp2y,2016-02-05,0.696,0.851,7,-4.396,1,0.0333,0.131,7.78e-05,0.155,0.455,118.007,2016-02-05,2016.0,1,3.17,1
4ccq0wbic9yhhvowvwnj7s,eagles,16,2a7tysmtxahabqx6c3phkm,,0.427,0.665,2,-8.515,1,0.0405,0.0145,0.00242,0.699,0.442,142.702,01/01/1976,,1,6.83,1
4ccp9ytomereu0967okhu6,cream,40,1d3mtz3srvtguycp9rduyy,2019-11-27,0.866,0.746,8,-6.139,0,0.0706,0.446,0.0,0.133,0.594,100.019,2019-11-27,2019.0,1,3.08,1
4ccklipoo6gu5qcvbss4rt,galxara,38,6ehkpd03ct98uvjhan7c9o,2019-09-20,0.411,0.708,5,-2.953,1,0.108,0.105,0.0,0.353,0.604,140.887,2019-09-20,2019.0,1,3.56,1
4cbkvdzkykdv69i4bcakuq,skillet,72,0rysamm6odpgse03x3dzi1,2009-08-21,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,2009-08-21,2009.0,1,3.11,1
4cbgcrygywjggasfupjcho,agonoize,0,5oknyjkhjmthgitfuzwoyz,2007-11-09,0.609,0.988,11,-6.653,1,0.047,0.00484,0.768,0.158,0.489,136.004,2007-11-09,2007.0,1,5.08,1
4caybcanhi1ikxvsletoh1,queen,33,1kkb8xlg9yssevswkietab,1973-07-13,0.367,0.747,9,-7.065,1,0.172,0.137,1.49e-06,0.181,0.583,115.08,1973-07-13,1973.0,1,3.74,1
4caxp6li8yatfkrqonlvvx,maddix,42,6kl7o1kch0sopxeuvvs5qu,2019-11-29,0.446,0.899,0,-3.715,0,0.0868,0.0231,0.000878,0.237,0.301,127.962,2019-11-29,2019.0,2,3.16,2
4canqu20rw8pxzyvocpzp7,dj khaled,53,4guodlbyrwg6av5iyzjdfm,2017-07-21,0.502,0.699,8,-5.516,1,0.167,0.161,0.0,0.0647,0.419,179.871,2017-07-21,2017.0,1,4.58,1
4caftoi7igiffmczp8jxgl,chris lawyer,4,33ax3btvwrnh8dhnz70yaq,2016-03-21,0.666,0.841,7,-6.728,1,0.0514,0.0166,0.637,0.626,0.104,125.001,2016-03-21,2016.0,1,7.42,1
4caar4uzoe0nsh6u0v0ma6,nathassia,44,413tjaohdmvrwkbiqhzgrc,2019-12-11,0.535,0.948,6,-4.674,0,0.0858,0.0176,9.33e-05,0.108,0.15,114.998,2019-12-11,2019.0,1,3.4,1
4ca1los1xiz0zngk5kvvbj,blake anthony,32,3dnnykzxvq8s555gejfgzp,2019-03-01,0.747,0.354,9,-11.141,1,0.105,0.0142,0.000102,0.102,0.236,81.099,2019-03-01,2019.0,1,3.42,1
4c9wmjvlqmr0s1ijbyo52z,foals,70,0pir7pk8dmb4pgoxq7f9ad,2013-02-11,0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,2013-02-11,2013.0,2,4.01,2
4c9vvazodmeykznlr5ktcf,big pokey,22,4sywsst2zqb8evixhjtvdg,1999-07-20,0.599,0.738,0,-7.217,0,0.341,0.284,0.0,0.492,0.753,168.222,1999-07-20,1999.0,1,4.04,1
4c9vr1eo9glj1zx7lvhi0i,lynyrd skynyrd,0,6tbwxfqceloviow53dnlqz,2008-01-01,0.593,0.612,7,-9.422,1,0.0386,0.0845,0.000976,0.103,0.96,130.231,2008-01-01,2008.0,1,3.41,1
4c8qzrxrteby9f8r2ozrv3,white lion,58,49q8hrnhm6xm5pd5tqsgxb,1991-03-26,0.506,0.514,2,-10.689,1,0.0284,0.0828,0.0,0.174,0.24,117.53,1991-03-26,1991.0,1,4.48,1
4c8bbfsl37yucoveyr3fl3,indiaarie,46,5gnschk9y77xavarbd0vwf,2002-09-24,0.691,0.472,9,-10.168,0,0.196,0.284,1.78e-05,0.101,0.291,95.83,2002-09-24,2002.0,1,3.5,1
4c7j8yznruvuhxo3tfc3cz,afrojack,18,6hvv7ezzufjk3fu4pb0doo,2014-05-12,0.684,0.718,0,-4.174,1,0.0456,0.00153,0.0187,0.064,0.265,126.955,2014-05-12,2014.0,1,4.84,1
4c68z9wldhc36y3cnjwqkm,glen campbell,28,5mrxg5mhgenrhar4s8iqdy,2011-01-01,0.629,0.801,11,-9.903,0,0.0325,0.0177,0.085,0.129,0.805,95.245,2011-01-01,2011.0,1,2.98,1
4c60ylpe5lxvict0pyeaz5,fkj,63,0jj7mmkckte7p9ejgsrxgi,2017-03-02,0.525,0.72,11,-6.916,0,0.169,0.176,0.00648,0.0769,0.483,91.708,2017-03-02,2017.0,1,4.28,1
4c5rhzlbudjz2modr01cim,kaan pars,37,6rvba9dav5rb0lhl5xsbwf,2018-01-14,0.767,0.618,1,-8.594,0,0.0968,0.693,5.95e-05,0.119,0.266,124.043,2018-01-14,2018.0,1,3.19,1
4c57zlmiohtkitigzye197,dijon,48,1zlozahobhkhranrlgwlgd,2017-10-18,0.476,0.652,11,-5.247,1,0.101,0.033,0.0,0.217,0.357,182.597,2017-10-18,2017.0,1,2.82,1
4c50zboul8oglyitigosxz,ryos,40,5nxwmuwrj6hhu49hvygcow,2019-10-16,0.447,0.824,9,-4.585,0,0.0565,0.00934,0.0,0.168,0.135,127.841,2019-10-16,2019.0,1,3.34,1
4c3hjbkjpjqsnxved0jni6,rufus  chaka khan,0,6it1w6avrxdhbuiu6z7lus,1974-01-01,0.659,0.534,1,-9.913,1,0.246,0.614,0.0,0.125,0.764,74.345,1974-01-01,1974.0,1,4.63,1
4c2zdtqy5x9bkhtsjrtdmk,matthew mole,16,1ynhdv0bmlhjln65nwjvx7,2014-02-24,0.682,0.597,3,-8.866,1,0.0405,0.564,0.0,0.331,0.465,138.09,2014-02-24,2014.0,1,3.73,1
4c2xwkpio3suaedg1vsdfq,tevin campbell,17,7hucjo5y8vsidz9dknbf6q,,0.767,0.774,11,-8.911,0,0.0788,0.0272,0.0,0.293,0.622,108.014,01/01/1991,,1,4.82,1
4c2xt1trwyzpmqpwy35xi9,drake,68,1atl5glyefjaxhqzspvrlx,2018-06-29,0.766,0.271,0,-5.697,1,0.0412,0.037,0.0,0.175,0.0371,116.02,2018-06-29,2018.0,1,4.37,1
4c2tiyojhijepz5syrzhsy,delayde,63,2ytj6fdax9zygzdejyrvna,2018-05-27,0.616,0.375,5,-16.921,1,0.0405,0.905,0.896,0.332,0.333,159.972,2018-05-27,2018.0,1,2.2,1
4c24fgqrurz3tyvt4uku2y,sorriso maroto,69,29zzdrnrxlzsolrlspfmda,2019-03-29,0.561,0.735,6,-6.847,0,0.0357,0.795,0.0,0.871,0.775,147.975,2019-03-29,2019.0,1,2.78,1
4c1smq2t3mvopzsupww0ox,vybz kartel,62,5ufk69agnnlecyyvncoms2,2016-06-10,0.891,0.62,7,-7.463,1,0.244,0.139,1.61e-05,0.0805,0.404,98.093,2016-06-10,2016.0,1,3.41,1
4bznqgfc5lil9r9i7b3xzg,the alan parsons project,30,3gwhihlks0ezmguurshe9k,1978-06-01,0.477,0.227,2,-12.143,1,0.0447,0.104,0.0621,0.0816,0.151,128.711,1978-06-01,1978.0,1,5.47,1
4bzeu4u6cs6ahkdztorqhc,james fortune,41,2uehjnhhu3iequdzxhycze,2012-01-17,0.32,0.744,6,-4.72,1,0.133,0.597,0.0,0.343,0.386,162.341,2012-01-17,2012.0,1,5.29,1
4bzepcfopd8rvjwrd04iqd,dawson hollow,38,1pyi6kckirqu1qbmhrj3mj,2020-01-14,0.701,0.83,0,-4.843,1,0.0329,0.107,0.000191,0.652,0.881,122.01,2020-01-14,2020.0,1,3.13,1
4bzdqn690metplkmndhbgi,guns n roses,3,4l5pz06mvlswatejsqpn8h,1991-01-01,0.275,0.987,8,-6.263,1,0.174,0.000932,0.0033,0.362,0.239,161.91,1991-01-01,1991.0,1,5.31,1
4bywlywqltthvkdkmvej6u,chad cooper,39,0zfak24tzsode4lmapuh8v,2018-10-26,0.713,0.747,2,-5.791,1,0.048,0.0871,0.0,0.0636,0.457,109.958,2018-10-26,2018.0,1,2.85,1
4byngxrb6ldidncn594u4q,bloodpop,35,358ugbaypnswb63fhc0zlz,2019-01-11,0.74,0.745,4,-5.638,1,0.0409,0.00442,0.571,0.12,0.962,128.008,2019-01-11,2019.0,1,3.76,1
4byl0dm7aax8feucavik7w,the erised,24,2lduslzkeheytp0qd9xmv9,2015-02-02,0.58,0.448,5,-9.885,0,0.0513,0.184,0.00532,0.119,0.0917,124.923,2015-02-02,2015.0,1,3.33,1
4byjkhg6kldgzhqrjmafc8,kiss,3,462gv7cwqdqvtmyaxzsslv,2008-10-21,0.581,0.831,1,-8.045,1,0.107,0.0458,0.0,0.0782,0.885,144.684,2008-10-21,2008.0,1,2.8,2
4byefobulxpcqvo1kw8wdm,cutting crew,71,3wce8hjhk6qngcf5d3jgw1,1986-01-01,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,1986-01-01,1986.0,1,4.67,1
4byatrfoybxrmlbstg8mtd,wisin  yandel,66,4zbmiongv9w33xjqfomyuo,2018-12-14,0.829,0.723,8,-3.743,0,0.105,0.176,0.0,0.0877,0.721,92.956,2018-12-14,2018.0,1,3.97,1
4by9hmnwwm20w7qfu6w1vi,lia marquis,0,1wrcrg5hkdaceb9qv803sp,2008-09-17,0.718,0.636,0,-10.37,1,0.043,0.000937,5.52e-05,0.307,0.914,123.114,2008-09-17,2008.0,1,4.27,1
4bxznzpcm1j3jczzzgne2k,don omar,67,4sjhzbuulylwujgxwf8pj0,2006-06-20,0.662,0.896,5,-5.311,0,0.251,0.318,0.0,0.186,0.79,90.622,2006-06-20,2006.0,1,5.09,1
4bxo5s1xc6w9tlyokykxsz,eric church,56,5tjdn2hfsgnwvtp8ew56xx,2018-10-05,0.506,0.441,2,-7.911,1,0.0506,0.542,0.000537,0.109,0.507,198.814,2018-10-05,2018.0,1,3.26,1
4bx9utrulgt68saqwwjrkz,lost kings,60,4w93xiu3afd4x2zknfniz9,2019-10-11,0.543,0.883,10,-4.247,1,0.065,0.0667,8.49e-05,0.156,0.523,157.815,2019-10-11,2019.0,1,2.76,1
4bwzssgmdoz3nfxkpsqtj8,dash berlin,36,6m7oyksp9gvh2jopd8kman,2014-07-04,0.548,0.753,7,-2.371,0,0.044,0.141,0.0,0.368,0.345,127.965,2014-07-04,2014.0,1,3.39,1
4bwavpgvecbh8qeq1hk2my,audien,16,06wngxhmjd8kijtawcxfkh,2013-10-28,0.576,0.914,9,-4.037,0,0.0634,0.047,0.0068,0.183,0.687,127.94,2013-10-28,2013.0,1,3.12,1
4bwapk9cylrbk1b5sz6ee0,the cure,0,2l8esxezsteagezqfcjwd3,2010-01-01,0.451,0.906,11,-3.704,0,0.0813,0.00464,0.0,0.112,0.697,169.394,2010-01-01,2010.0,1,2.67,1
4bw3zywa1ui0adu285nwdl,halsey,66,2iinsk2ekg3d3oqqglj2n3,2018-11-30,0.639,0.71,6,-3.358,1,0.0479,0.483,2.22e-06,0.219,0.373,136.004,2018-11-30,2018.0,2,4.15,2
4bw1pmf9aec9opy5xl7fev,charles ans,51,55xbm0qxwhvfwp4fhv91mk,2019-10-25,0.721,0.669,10,-11.507,0,0.182,0.175,0.0,0.0996,0.812,89.121,2019-10-25,2019.0,1,4.49,1
4bvuahcw0xj29k92nklms5,choice,40,1migdor3fzludtksgqpabx,2019-08-02,0.456,0.687,9,-6.059,0,0.188,0.0267,2.62e-05,0.105,0.294,129.892,2019-08-02,2019.0,1,5.66,1
4bvqoj9qih6qkecliefkst,candyman,43,3kqsgm0o3oz6o4gpdpkxni,,0.94,0.662,7,-8.786,1,0.292,0.0954,0.0,0.376,0.657,101.403,01/01/1990,,1,3.88,1
4bvpmfwf6xn3y6l1j6rtqt,coops,48,7dmopizyeiiffxmju9c2hn,2014-06-02,0.798,0.42,0,-9.908,0,0.111,0.526,0.0,0.11,0.675,126.071,2014-06-02,2014.0,1,3.86,1
4bve5tiipyabzcycbephnw,the doors,67,75blu4ung5qbmdjyxx7wti,1969-07-21,0.425,0.903,1,-4.801,1,0.0732,0.405,0.0128,0.117,0.769,108.748,1969-07-21,1969.0,1,3.17,1
4burpxdpzijmpuksa8ggdb,alejandro gonzalez,59,7x4fq2jey7sjhoyqhgi4tp,2019-09-06,0.664,0.849,11,-5.996,1,0.0416,0.015,0.0,0.0559,0.723,81.94,2019-09-06,2019.0,2,3.33,2
4buofv1bdufvcxihjwddxb,scorpions,4,1rf9undmj4qfkzxdn0bevy,1979-02-25,0.429,0.43,2,-8.658,0,0.031,0.349,0.0129,0.241,0.29,118.039,1979-02-25,1979.0,1,6.52,1
4budeg67vos7kp1yhrs9wl,new kids on the block,54,0w7mquaragpr9v1n0nhygk,1988-09-02,0.788,0.522,0,-13.029,0,0.0578,0.0126,1.35e-06,0.0671,0.923,111.578,1988-09-02,1988.0,1,4.17,1
4btzeo72fwma6wkoiqoynl,sech,86,3hijmthcss4ugtpzvgunt1,2019-07-26,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,2019-07-26,2019.0,4,4.8,4
4btxlrmcrfwdaqt8qezwqw,deep chills,24,0lmwlejsldoeucvjjykipu,2018-11-02,0.886,0.692,7,-5.193,1,0.186,0.171,0.00016,0.372,0.668,123.994,2018-11-02,2018.0,1,3.21,1
4btiijjvd3nza8ccistw7d,morgin madison,25,4jsm1yztotjka7wxhcqgw5,2019-11-22,0.747,0.878,1,-6.864,1,0.257,0.00478,0.0952,0.374,0.734,123.059,2019-11-22,2019.0,1,3.75,1
4btig5pfipamu8bcjqxziy,galantis,31,0hts72mutwnkcuwjxj9uqy,2014-05-12,0.551,0.848,1,-5.919,0,0.0486,0.134,0.0934,0.105,0.133,139.944,2014-05-12,2014.0,1,4.63,1
4bsx3li27mt1qbn0etrkek,aaliyah,3,63hq8r6g1ca2tivixxxf4t,2007-01-01,0.628,0.62,11,-7.706,1,0.0756,0.0739,0.000315,0.105,0.715,86.981,2007-01-01,2007.0,1,3.82,1
4bswx86yhmy6oomsqpu60f,bruce springsteen,17,14iydxybb1xku51qhdryak,,0.615,0.267,1,-22.618,0,0.0382,0.658,0.0859,0.0679,0.842,88.409,01/01/1984,,1,2.57,1
4bsjvdsi3ztrsavqqgu6jo,five finger death punch,56,5ccjmw6pglhhkz6zuohg1y,2015-09-04,0.535,0.986,4,-4.483,1,0.0965,9.63e-05,4.9e-06,0.0821,0.353,76.473,2015-09-04,2015.0,1,2.97,1
4bsfpmxkyacobhzjv276zl,matt simons,42,5duclwprhuknlqyiffoqfe,2019-09-19,0.63,0.731,6,-4.985,1,0.0352,0.0191,7.82e-06,0.704,0.46,119.997,2019-09-19,2019.0,1,4.0,1
4bs9ncskwj1uuv7lhntxxd,anthony hamilton,42,0qn4uk3sgen6vuojimj6em,2003-07-15,0.432,0.711,4,-7.081,0,0.346,0.0859,8.24e-05,0.103,0.532,89.917,2003-07-15,2003.0,1,3.26,1
4brx8mjs5hxergq48f9reo,mac miller,67,6f6tko6nwoh00cyfol4vyq,2016-09-16,0.742,0.561,6,-7.017,1,0.139,0.566,0.000135,0.641,0.55,134.01,2016-09-16,2016.0,1,5.44,1
4breolwfxeqkxy3xajkvqs,urias,47,7gqwjrgsqafyu6ynjqbdua,2018-07-16,0.654,0.306,3,-10.326,0,0.0691,0.537,1.94e-05,0.0946,0.152,184.228,2018-07-16,2018.0,1,4.57,1
4bqwta09d5fihbdl3fzrxi,andrew bird,38,6mbvlpwgqkyggtvssxpwpw,,0.804,0.467,0,-10.345,0,0.042,0.554,0.00188,0.101,0.368,119.648,01/01/2008,,1,4.35,1
4bqtciqaj0aqqys5lzmvpx,the mouse outfit,47,2zieyinaa8uszhjfwpfnlh,2013-05-20,0.81,0.618,3,-7.265,0,0.146,0.661,3.93e-05,0.174,0.888,93.719,2013-05-20,2013.0,1,3.55,1
4bqqrdnmfgfujq4wprb5ts,verses,38,03i4434ngoyiokdhrmtph6,2018-10-26,0.426,0.634,5,-7.339,1,0.0505,0.0162,0.0,0.0986,0.161,173.736,2018-10-26,2018.0,1,3.79,1
4bqgi1roesr8q85on2tqnu,club nouveau,2,5bpexidtrjmizoiogonn4r,2003-09-30,0.748,0.629,0,-8.42,1,0.066,0.0168,0.0,0.0991,0.919,182.448,2003-09-30,2003.0,1,4.92,1
4bprkgqqkibmf49xb4f4h5,nothing more,59,4temy5qxif1b65hxugnkco,2017-09-15,0.54,0.966,10,-3.884,0,0.0637,0.000122,0.000626,0.391,0.521,94.986,2017-09-15,2017.0,1,3.93,1
4bpndtkeqplgntffipc53q,swedish house mafia,58,3rkhrsifs4rwrqvwv1yppy,2012-09-14,0.554,0.792,11,-8.166,0,0.0309,0.406,0.000665,0.315,0.537,102.042,2012-09-14,2012.0,1,4.3,1
4bpjpgu3ohqvxmyny2vblz,anfa rose,51,6fhz22zdb3lqtmjpshf7x6,2017-06-02,0.693,0.613,10,-6.176,0,0.177,0.0144,4.69e-06,0.113,0.561,139.977,2017-06-02,2017.0,1,4.0,1
4bp3uh0hflfrb5cjsglqdh,creedence clearwater revival,80,31q47gqszft0cddsymksgo,1969-11-02,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,1969-11-02,1969.0,2,2.35,2
4bp0an7sxctty4kf41jxiq,young thug,56,0bsmziuewsjlwng8a7se8e,2015-04-16,0.71,0.486,11,-6.221,0,0.251,0.0641,0.0,0.112,0.17,133.284,2015-04-16,2015.0,2,3.78,2
4bowuh4owjc3r5n6jdblh7,divite,42,1wkqys9uyv7n75yaujif2o,2019-12-12,0.558,0.755,10,-4.509,1,0.0509,0.0755,0.00432,0.189,0.287,127.939,2019-12-12,2019.0,1,3.44,1
4boqg2jumrwidooc3cobbl,joshua perez,29,59hhsuzmp41uktutftr2eh,2019-09-27,0.596,0.468,10,-9.091,1,0.0411,0.376,0.0,0.115,0.399,86.967,2019-09-27,2019.0,1,3.26,1
4boghipdd2fycbynxzowou,blinders,35,4lupwadqkimba6qmfllyyv,2019-05-24,0.7,0.922,11,-4.517,0,0.326,0.0486,0.152,0.228,0.615,127.884,2019-05-24,2019.0,1,2.95,1
4bo8xzgrfq7ztvunqpmxld,thomas gold,13,5f6ial7n9wm6ylppjua8mm,2015-12-14,0.519,0.879,6,-2.959,1,0.0423,0.221,2.09e-06,0.0711,0.366,127.084,2015-12-14,2015.0,1,3.53,1
4bnnwcbio9vxlipu88kv0k,daf,2,2nqmzo698zhhokxuaczpjs,,0.593,0.796,6,-9.404,1,0.0318,0.124,0.494,0.116,0.867,156.308,1981-03,,1,3.92,1
4bmzebzkt0luv2scqhacwo,nora en pure,48,0bpmyil8aihs6szlodacj6,2019-05-24,0.642,0.711,11,-9.876,1,0.0361,0.0183,0.921,0.147,0.0366,122.026,2019-05-24,2019.0,1,3.06,1
4bmrxdtggfjdmobjpsa0rj,nathan aeli,17,2bfd6b1s2syvn1re5wbgmt,2019-09-28,0.396,0.739,4,-6.57,0,0.0435,1.05e-05,0.211,0.36,0.338,119.949,2019-09-28,2019.0,1,2.87,1
4bmllpmr24exgqyqhjh8i2,pitbull,0,62aitkgumplmkkststlddo,2015-07-17,0.649,0.906,1,-3.935,0,0.0427,0.00874,0.0,0.906,0.93,128.068,2015-07-17,2015.0,1,3.61,1
4bmk6xhlxjw7zgis8vsbzk,mon laferte,62,5vwsqllgqectyrvobyjkdq,2018-11-09,0.652,0.834,8,-6.072,0,0.112,0.244,9.25e-06,0.122,0.643,94.999,2018-11-09,2018.0,1,3.76,1
4bm4ml3tgbfallacajtvhi,klingande,56,6pcywwk3gometrx2slxhhc,2017-09-08,0.732,0.734,0,-6.423,1,0.107,0.00719,1.49e-05,0.34,0.643,123.033,2017-09-08,2017.0,1,2.95,1
4bm3nrcngrfdinkmxeagrf,ishi,0,15cfs6qi7y5y4p0h9rtbzg,2015-02-27,0.635,0.773,7,-5.649,1,0.169,0.0131,0.0502,0.0932,0.201,174.992,2015-02-27,2015.0,1,3.82,1
4blfw6ebbwhvke7utokpe5,axli,34,1umnrook6herwjfzspbsdl,2019-04-20,0.693,0.695,1,-10.802,1,0.0521,0.000727,0.937,0.32,0.255,150.092,2019-04-20,2019.0,1,3.08,1
4bldq4lvyu48hqsnmfdxja,ww,31,0u4e3zz4tk8jw6si29nqyz,2015-08-28,0.754,0.685,3,-3.438,0,0.0388,0.00983,0.000233,0.126,0.282,128.012,2015-08-28,2015.0,1,3.75,1
4blalqdkjigrkehhkrhmk8,timmy trumpet,49,4kp5cftjeoenpxzrb9hpks,2016-08-29,0.511,0.905,2,-3.902,1,0.339,0.0121,0.00014,0.87,0.0879,127.838,2016-08-29,2016.0,1,3.02,1
4bl79qie6r0tkxunqlc8gq,puddle of mudd,2,4waujfdgr5udngpk0tky2v,2001-01-01,0.433,0.914,11,-3.4,1,0.0985,0.00301,0.0,0.296,0.635,163.759,2001-01-01,2001.0,1,3.83,1
4bl3vhxlgsmtxbhtfr7eyd,timmy trumpet,64,6xqgyeog1mag74mbzn55if,2019-05-09,0.456,0.749,6,-4.844,0,0.0834,0.00463,0.0,0.192,0.253,137.958,2019-05-09,2019.0,1,3.39,1
4bl1hbzlibuypfzjwgefe4,roddy ricch,84,52u4anzbhd6uinnmhrfzba,2019-12-06,0.778,0.573,10,-7.339,0,0.251,0.015,0.0,0.464,0.269,140.114,2019-12-06,2019.0,2,3.31,2
4bkluinuillrwkce1day0p,breathe carolina,56,4hurezj08z9hng2cmwzgr7,2018-05-04,0.549,0.963,3,-1.182,1,0.0594,0.0375,7.47e-06,0.429,0.422,128.051,2018-05-04,2018.0,1,2.66,1
4bjvlvkovcwqzwdbxt5qqx,crosby stills nash  young,58,5bhkk1x4weoznvrhehvocb,1970-03-11,0.463,0.495,1,-12.203,1,0.041,0.059,1.25e-06,0.271,0.532,118.505,1970-03-11,1970.0,1,4.43,1
4bixge6acqju2ettzeh2cn,talk talk,57,1yoxv9lkspgj1qvdsc46rq,1990-05-21,0.598,0.68,3,-11.431,0,0.029,0.209,0.00172,0.3,0.708,112.067,1990-05-21,1990.0,1,4.29,1
4bithsfkpxbbvnbqhbwuqj,fe ribeiro,37,2s98bwjiiqfvbkzpup5bdo,2019-09-06,0.901,0.502,11,-9.093,1,0.182,0.177,0.0,0.0963,0.744,130.053,2019-09-06,2019.0,1,4.23,1
4biiozzcrxezhrlycyfid5,the chainsmokers,74,6zvdjs17o3woqirttkrycg,2018-12-14,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,2018-12-14,2018.0,1,3.0,1
4biidqtijdt0wdtiyiphno,dj snake,15,01iezyjppjfu8p7utpihmx,2018-02-23,0.604,0.897,10,-3.678,0,0.0641,0.00041,0.838,0.327,0.588,102.053,2018-02-23,2018.0,1,3.24,1
4bidnf0fajhsuqwhtqyzdi,tony dark eyes,19,29xcnqokiud00zizvrobtn,2014-06-17,0.534,0.858,9,-8.171,0,0.0348,0.000613,0.00507,0.217,0.0568,128.01,2014-06-17,2014.0,1,3.57,1
4bid7c3y5fmaioehvse8xi,the romantics,28,7bviszkrtpnbyvkvmxr5r4,,0.604,0.894,9,-5.937,1,0.0583,0.00429,0.0,0.158,0.953,133.224,01/01/1998,,1,3.67,1
4bhzq9c00cejxfg16alnwb,adele,71,0k4pioosfj9lk8ojrzfxzd,2016-06-24,0.69,0.524,6,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,2016-06-24,2016.0,1,3.72,1
4bhysbnr9qd9csdlx0hc5s,rich vagos,63,4poha2zskfsfw9s2zqrtky,2019-08-02,0.823,0.641,11,-7.019,0,0.378,0.0404,1.05e-06,0.0705,0.837,163.957,2019-08-02,2019.0,1,3.81,1
4bhxllrljssa6b2lknhybc,emily vaughn,36,7akkzifw3cj48gje50kagh,2019-02-15,0.457,0.612,4,-6.765,0,0.156,0.233,0.0,0.117,0.495,160.097,2019-02-15,2019.0,1,2.75,1
4bhsxqr3gmrxtxepluk5ue,journey,80,43wpzak9omqfrjyksugwp0,,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,01/01/1981,,3,4.18,3
4bguq9g4wu2rfyrgv4lcwt,marco rahim,34,0tle1mhtpwhg1n3pmkd7is,2020-01-17,0.834,0.676,10,-6.345,0,0.165,0.158,0.0,0.113,0.534,101.96,2020-01-17,2020.0,1,2.71,1
4bgfm7faj0dyensuaow67j,caleb belkin,62,1z2eulhfiyiolev4k6dehp,2017-07-16,0.662,0.349,5,-14.022,0,0.214,0.637,0.00213,0.124,0.234,141.951,2017-07-16,2017.0,1,2.33,1
4bgdbawrckz4zxxbworeok,the hygrades,10,3da6by8khbpcds75ff4ldv,2009-08-10,0.735,0.87,2,-4.916,0,0.0454,0.337,0.218,0.149,0.837,104.287,2009-08-10,2009.0,1,3.15,1
4bfmyoddkt3hqsrommrbgv,ed sheeran,53,5jbbjp31p5zmdwxo2okayt,2015-06-18,0.726,0.697,4,-6.257,1,0.0404,0.0997,0.00733,0.0823,0.54,120.004,2015-06-18,2015.0,1,3.38,1
4bfjxdj4e7vsneqhj8dlwz,,0,6dnstgtq8gj2j2nctftg8q,2018-11-13,0.63,0.743,1,-7.722,1,0.394,0.393,0.0,0.118,0.536,160.056,2018-11-13,2018.0,1,3.0,1
4beqhxsdbyboghd2duyroa,the police,3,6otibgw4ycazuwc1xzhyrw,1995-01-01,0.566,0.824,1,-7.516,0,0.0378,0.0461,1.89e-05,0.302,0.795,151.295,1995-01-01,1995.0,1,4.82,1
4bellmy4u2x6fwlifakpit,rank 1,0,1qdzxcz1duxzgejbr3fjsf,2014-09-22,0.655,0.906,2,-3.682,0,0.123,0.00783,0.237,0.0436,0.203,128.003,2014-09-22,2014.0,1,5.55,1
